gemeente_code,year,gemeente_name,province,area_km2,centroid_lat,centroid_lon,population,population_density_km2,accident_count,fatal_count,serious_injury_count,weather_mean_temp_mean_c,weather_mean_temp_min_c,weather_mean_temp_max_c,weather_mean_humidity_pct,weather_mean_pressure_hpa,weather_annual_precip_mm,weather_annual_sunshine_hours,km_cycleway,km_track,km_lane,km_total,bicycle_parking_count
GM0106,2015,Assen,Drenthe,83.48,53.001261,6.552496,69701,851.0,0,0,0,,,,,,,,268.073,0.0,9.338,277.411,139
GM0106,2016,Assen,Drenthe,83.48,53.001261,6.552496,69701,851.0,0,0,0,,,,,,,,268.073,0.0,9.338,277.411,139
GM0106,2017,Assen,Drenthe,83.48,53.001261,6.552496,69701,851.0,0,0,0,,,,,,,,268.073,0.0,9.338,277.411,139
GM0106,2018,Assen,Drenthe,83.48,53.001261,6.552496,69701,851.0,0,0,0,,,,,,,,268.073,0.0,9.338,277.411,139
GM0106,2019,Assen,Drenthe,83.48,53.001261,6.552496,69701,851.0,0,0,0,,,,,,,,268.073,0.0,9.338,277.411,139
GM0106,2020,Assen,Drenthe,83.48,53.001261,6.552496,69701,851.0,0,0,0,,,,,,,,268.073,0.0,9.338,277.411,139
GM0106,2021,Assen,Drenthe,83.48,53.001261,6.552496,69701,851.0,0,0,0,,,,,,,,268.073,0.0,9.338,277.411,139
GM0106,2022,Assen,Drenthe,83.48,53.001261,6.552496,69701,851.0,62,0,0,,,,,,,,268.073,0.0,9.338,277.411,139
GM0106,2023,Assen,Drenthe,83.48,53.001261,6.552496,69701,851.0,58,2,0,,,,,,,,268.073,0.0,9.338,277.411,139
GM0106,2024,Assen,Drenthe,83.48,53.001261,6.552496,69701,851.0,63,0,0,,,,,,,,268.073,0.0,9.338,277.411,139
GM0109,2015,Coevorden,Drenthe,299.6,52.740226,6.735936,35725,121.0,0,0,0,,,,,,,,359.628,0.52,2.978,363.125,55
GM0109,2016,Coevorden,Drenthe,299.6,52.740226,6.735936,35725,121.0,0,0,0,,,,,,,,359.628,0.52,2.978,363.125,55
GM0109,2017,Coevorden,Drenthe,299.6,52.740226,6.735936,35725,121.0,0,0,0,,,,,,,,359.628,0.52,2.978,363.125,55
GM0109,2018,Coevorden,Drenthe,299.6,52.740226,6.735936,35725,121.0,0,0,0,,,,,,,,359.628,0.52,2.978,363.125,55
GM0109,2019,Coevorden,Drenthe,299.6,52.740226,6.735936,35725,121.0,0,0,0,,,,,,,,359.628,0.52,2.978,363.125,55
GM0109,2020,Coevorden,Drenthe,299.6,52.740226,6.735936,35725,121.0,0,0,0,,,,,,,,359.628,0.52,2.978,363.125,55
GM0109,2021,Coevorden,Drenthe,299.6,52.740226,6.735936,35725,121.0,0,0,0,,,,,,,,359.628,0.52,2.978,363.125,55
GM0109,2022,Coevorden,Drenthe,299.6,52.740226,6.735936,35725,121.0,11,0,0,,,,,,,,359.628,0.52,2.978,363.125,55
GM0109,2023,Coevorden,Drenthe,299.6,52.740226,6.735936,35725,121.0,16,0,0,,,,,,,,359.628,0.52,2.978,363.125,55
GM0109,2024,Coevorden,Drenthe,299.6,52.740226,6.735936,35725,121.0,18,0,0,,,,,,,,359.628,0.52,2.978,363.125,55
GM0114,2015,Emmen,Drenthe,346.13,52.749643,6.961922,109346,326.0,0,0,0,,,,,,,,724.98,0.0,48.519,773.499,82
GM0114,2016,Emmen,Drenthe,346.13,52.749643,6.961922,109346,326.0,0,0,0,,,,,,,,724.98,0.0,48.519,773.499,82
GM0114,2017,Emmen,Drenthe,346.13,52.749643,6.961922,109346,326.0,0,0,0,,,,,,,,724.98,0.0,48.519,773.499,82
GM0114,2018,Emmen,Drenthe,346.13,52.749643,6.961922,109346,326.0,0,0,0,,,,,,,,724.98,0.0,48.519,773.499,82
GM0114,2019,Emmen,Drenthe,346.13,52.749643,6.961922,109346,326.0,0,0,0,,,,,,,,724.98,0.0,48.519,773.499,82
GM0114,2020,Emmen,Drenthe,346.13,52.749643,6.961922,109346,326.0,0,0,0,,,,,,,,724.98,0.0,48.519,773.499,82
GM0114,2021,Emmen,Drenthe,346.13,52.749643,6.961922,109346,326.0,0,0,0,,,,,,,,724.98,0.0,48.519,773.499,82
GM0114,2022,Emmen,Drenthe,346.13,52.749643,6.961922,109346,326.0,72,0,0,,,,,,,,724.98,0.0,48.519,773.499,82
GM0114,2023,Emmen,Drenthe,346.13,52.749643,6.961922,109346,326.0,57,3,0,,,,,,,,724.98,0.0,48.519,773.499,82
GM0114,2024,Emmen,Drenthe,346.13,52.749643,6.961922,109346,326.0,93,3,0,,,,,,,,724.98,0.0,48.519,773.499,82
GM0118,2015,Hoogeveen,Drenthe,129.37,52.72308,6.513614,56591,444.0,0,0,0,10.18,6.0,14.31,83.67,1016.85,976.4,1818.8,348.777,0.0,9.076,357.853,28
GM0118,2016,Hoogeveen,Drenthe,129.37,52.72308,6.513614,56591,444.0,0,0,0,10.08,5.88,14.29,84.34,1015.82,754.7,1827.6,348.777,0.0,9.076,357.853,28
GM0118,2017,Hoogeveen,Drenthe,129.37,52.72308,6.513614,56591,444.0,0,0,0,10.32,6.12,14.37,83.0,1015.63,925.7,1697.4,348.777,0.0,9.076,357.853,28
GM0118,2018,Hoogeveen,Drenthe,129.37,52.72308,6.513614,56591,444.0,0,0,0,10.78,5.98,15.46,79.34,1015.41,632.5,2121.0,348.777,0.0,9.076,357.853,28
GM0118,2019,Hoogeveen,Drenthe,129.37,52.72308,6.513614,56591,444.0,0,0,0,10.63,5.95,15.1,81.08,1014.24,792.8,1933.9,348.777,0.0,9.076,357.853,28
GM0118,2020,Hoogeveen,Drenthe,129.37,52.72308,6.513614,56591,444.0,0,0,0,10.93,6.32,15.31,80.86,1014.9,808.9,1888.7,348.777,0.0,9.076,357.853,28
GM0118,2021,Hoogeveen,Drenthe,129.37,52.72308,6.513614,56591,444.0,0,0,0,9.93,5.93,13.89,84.67,1015.76,857.1,1691.4,348.777,0.0,9.076,357.853,28
GM0118,2022,Hoogeveen,Drenthe,129.37,52.72308,6.513614,56591,444.0,33,0,0,10.96,6.03,15.47,79.76,1016.77,776.9,2086.1,348.777,0.0,9.076,357.853,28
GM0118,2023,Hoogeveen,Drenthe,129.37,52.72308,6.513614,56591,444.0,32,0,0,11.12,6.85,15.26,81.95,1013.64,1092.7,1823.8,348.777,0.0,9.076,357.853,28
GM0118,2024,Hoogeveen,Drenthe,129.37,52.72308,6.513614,56591,444.0,35,0,0,11.27,7.18,15.25,83.52,1014.06,943.8,1721.7,348.777,0.0,9.076,357.853,28
GM0119,2015,Meppel,Drenthe,57.05,52.715945,6.193912,35810,645.0,0,0,0,,,,,,,,90.642,0.0,8.758,99.4,26
GM0119,2016,Meppel,Drenthe,57.05,52.715945,6.193912,35810,645.0,0,0,0,,,,,,,,90.642,0.0,8.758,99.4,26
GM0119,2017,Meppel,Drenthe,57.05,52.715945,6.193912,35810,645.0,0,0,0,,,,,,,,90.642,0.0,8.758,99.4,26
GM0119,2018,Meppel,Drenthe,57.05,52.715945,6.193912,35810,645.0,0,0,0,,,,,,,,90.642,0.0,8.758,99.4,26
GM0119,2019,Meppel,Drenthe,57.05,52.715945,6.193912,35810,645.0,0,0,0,,,,,,,,90.642,0.0,8.758,99.4,26
GM0119,2020,Meppel,Drenthe,57.05,52.715945,6.193912,35810,645.0,0,0,0,,,,,,,,90.642,0.0,8.758,99.4,26
GM0119,2021,Meppel,Drenthe,57.05,52.715945,6.193912,35810,645.0,0,0,0,,,,,,,,90.642,0.0,8.758,99.4,26
GM0119,2022,Meppel,Drenthe,57.05,52.715945,6.193912,35810,645.0,19,0,0,,,,,,,,90.642,0.0,8.758,99.4,26
GM0119,2023,Meppel,Drenthe,57.05,52.715945,6.193912,35810,645.0,27,0,0,,,,,,,,90.642,0.0,8.758,99.4,26
GM0119,2024,Meppel,Drenthe,57.05,52.715945,6.193912,35810,645.0,31,2,0,,,,,,,,90.642,0.0,8.758,99.4,26
GM0141,2015,Almelo,Overijssel,69.38,52.347953,6.658128,74317,1106.0,0,0,0,,,,,,,,228.04,0.112,23.65,251.802,48
GM0141,2016,Almelo,Overijssel,69.38,52.347953,6.658128,74317,1106.0,0,0,0,,,,,,,,228.04,0.112,23.65,251.802,48
GM0141,2017,Almelo,Overijssel,69.38,52.347953,6.658128,74317,1106.0,0,0,0,,,,,,,,228.04,0.112,23.65,251.802,48
GM0141,2018,Almelo,Overijssel,69.38,52.347953,6.658128,74317,1106.0,0,0,0,,,,,,,,228.04,0.112,23.65,251.802,48
GM0141,2019,Almelo,Overijssel,69.38,52.347953,6.658128,74317,1106.0,0,0,0,,,,,,,,228.04,0.112,23.65,251.802,48
GM0141,2020,Almelo,Overijssel,69.38,52.347953,6.658128,74317,1106.0,0,0,0,,,,,,,,228.04,0.112,23.65,251.802,48
GM0141,2021,Almelo,Overijssel,69.38,52.347953,6.658128,74317,1106.0,0,0,0,,,,,,,,228.04,0.112,23.65,251.802,48
GM0141,2022,Almelo,Overijssel,69.38,52.347953,6.658128,74317,1106.0,101,1,0,,,,,,,,228.04,0.112,23.65,251.802,48
GM0141,2023,Almelo,Overijssel,69.38,52.347953,6.658128,74317,1106.0,106,1,0,,,,,,,,228.04,0.112,23.65,251.802,48
GM0141,2024,Almelo,Overijssel,69.38,52.347953,6.658128,74317,1106.0,107,0,0,,,,,,,,228.04,0.112,23.65,251.802,48
GM0147,2015,Borne,Overijssel,26.22,52.312348,6.743533,24639,948.0,0,0,0,,,,,,,,51.56,0.0,20.822,72.382,10
GM0147,2016,Borne,Overijssel,26.22,52.312348,6.743533,24639,948.0,0,0,0,,,,,,,,51.56,0.0,20.822,72.382,10
GM0147,2017,Borne,Overijssel,26.22,52.312348,6.743533,24639,948.0,0,0,0,,,,,,,,51.56,0.0,20.822,72.382,10
GM0147,2018,Borne,Overijssel,26.22,52.312348,6.743533,24639,948.0,0,0,0,,,,,,,,51.56,0.0,20.822,72.382,10
GM0147,2019,Borne,Overijssel,26.22,52.312348,6.743533,24639,948.0,0,0,0,,,,,,,,51.56,0.0,20.822,72.382,10
GM0147,2020,Borne,Overijssel,26.22,52.312348,6.743533,24639,948.0,0,0,0,,,,,,,,51.56,0.0,20.822,72.382,10
GM0147,2021,Borne,Overijssel,26.22,52.312348,6.743533,24639,948.0,0,0,0,,,,,,,,51.56,0.0,20.822,72.382,10
GM0147,2022,Borne,Overijssel,26.22,52.312348,6.743533,24639,948.0,19,0,0,,,,,,,,51.56,0.0,20.822,72.382,10
GM0147,2023,Borne,Overijssel,26.22,52.312348,6.743533,24639,948.0,20,0,0,,,,,,,,51.56,0.0,20.822,72.382,10
GM0147,2024,Borne,Overijssel,26.22,52.312348,6.743533,24639,948.0,16,0,0,,,,,,,,51.56,0.0,20.822,72.382,10
GM0148,2015,Dalfsen,Overijssel,166.51,52.514721,6.276676,29683,180.0,0,0,0,10.6,6.43,14.49,82.38,1016.92,883.6,1825.6,215.58,0.0,24.29,239.87,4
GM0148,2016,Dalfsen,Overijssel,166.51,52.514721,6.276676,29683,180.0,0,0,0,10.4,6.3,14.31,83.42,1015.77,743.5,1814.6,215.58,0.0,24.29,239.87,4
GM0148,2017,Dalfsen,Overijssel,166.51,52.514721,6.276676,29683,180.0,0,0,0,10.79,6.78,14.58,81.72,1015.73,905.0,1775.3,215.58,0.0,24.29,239.87,4
GM0148,2018,Dalfsen,Overijssel,166.51,52.514721,6.276676,29683,180.0,0,0,0,11.31,7.01,15.47,78.21,1015.26,548.3,2088.1,215.58,0.0,24.29,239.87,4
GM0148,2019,Dalfsen,Overijssel,166.51,52.514721,6.276676,29683,180.0,0,0,0,11.06,6.64,15.2,79.62,1014.15,743.3,1979.4,215.58,0.0,24.29,239.87,4
GM0148,2020,Dalfsen,Overijssel,166.51,52.514721,6.276676,29683,180.0,0,0,0,11.49,7.11,15.48,78.97,1014.8,826.5,2038.4,215.58,0.0,24.29,239.87,4
GM0148,2021,Dalfsen,Overijssel,166.51,52.514721,6.276676,29683,180.0,0,0,0,10.35,6.35,14.05,82.11,1015.86,753.9,1781.4,215.58,0.0,24.29,239.87,4
GM0148,2022,Dalfsen,Overijssel,166.51,52.514721,6.276676,29683,180.0,24,0,0,11.42,6.64,15.61,78.45,1016.81,706.9,2228.4,215.58,0.0,24.29,239.87,4
GM0148,2023,Dalfsen,Overijssel,166.51,52.514721,6.276676,29683,180.0,18,2,0,11.57,7.5,15.41,81.39,1013.7,1060.2,1878.9,215.58,0.0,24.29,239.87,4
GM0148,2024,Dalfsen,Overijssel,166.51,52.514721,6.276676,29683,180.0,19,0,0,11.67,7.71,15.43,81.54,1014.07,956.5,1748.8,215.58,0.0,24.29,239.87,4
GM0150,2015,Deventer,Overijssel,134.3,52.268242,6.235763,103405,792.0,0,0,0,,,,,,,,403.87,0.508,51.963,456.34,194
GM0150,2016,Deventer,Overijssel,134.3,52.268242,6.235763,103405,792.0,0,0,0,,,,,,,,403.87,0.508,51.963,456.34,194
GM0150,2017,Deventer,Overijssel,134.3,52.268242,6.235763,103405,792.0,0,0,0,,,,,,,,403.87,0.508,51.963,456.34,194
GM0150,2018,Deventer,Overijssel,134.3,52.268242,6.235763,103405,792.0,0,0,0,,,,,,,,403.87,0.508,51.963,456.34,194
GM0150,2019,Deventer,Overijssel,134.3,52.268242,6.235763,103405,792.0,0,0,0,,,,,,,,403.87,0.508,51.963,456.34,194
GM0150,2020,Deventer,Overijssel,134.3,52.268242,6.235763,103405,792.0,0,0,0,,,,,,,,403.87,0.508,51.963,456.34,194
GM0150,2021,Deventer,Overijssel,134.3,52.268242,6.235763,103405,792.0,0,0,0,,,,,,,,403.87,0.508,51.963,456.34,194
GM0150,2022,Deventer,Overijssel,134.3,52.268242,6.235763,103405,792.0,83,2,0,,,,,,,,403.87,0.508,51.963,456.34,194
GM0150,2023,Deventer,Overijssel,134.3,52.268242,6.235763,103405,792.0,110,1,0,,,,,,,,403.87,0.508,51.963,456.34,194
GM0150,2024,Deventer,Overijssel,134.3,52.268242,6.235763,103405,792.0,140,0,0,,,,,,,,403.87,0.508,51.963,456.34,194
GM0153,2015,Enschede,Overijssel,142.71,52.220789,6.877772,161738,1149.0,0,0,0,,,,,,,,284.814,0.786,36.751,322.351,131
GM0153,2016,Enschede,Overijssel,142.71,52.220789,6.877772,161738,1149.0,0,0,0,,,,,,,,284.814,0.786,36.751,322.351,131
GM0153,2017,Enschede,Overijssel,142.71,52.220789,6.877772,161738,1149.0,0,0,0,,,,,,,,284.814,0.786,36.751,322.351,131
GM0153,2018,Enschede,Overijssel,142.71,52.220789,6.877772,161738,1149.0,0,0,0,,,,,,,,284.814,0.786,36.751,322.351,131
GM0153,2019,Enschede,Overijssel,142.71,52.220789,6.877772,161738,1149.0,0,0,0,,,,,,,,284.814,0.786,36.751,322.351,131
GM0153,2020,Enschede,Overijssel,142.71,52.220789,6.877772,161738,1149.0,0,0,0,,,,,,,,284.814,0.786,36.751,322.351,131
GM0153,2021,Enschede,Overijssel,142.71,52.220789,6.877772,161738,1149.0,0,0,0,,,,,,,,284.814,0.786,36.751,322.351,131
GM0153,2022,Enschede,Overijssel,142.71,52.220789,6.877772,161738,1149.0,277,6,0,,,,,,,,284.814,0.786,36.751,322.351,131
GM0153,2023,Enschede,Overijssel,142.71,52.220789,6.877772,161738,1149.0,260,3,0,,,,,,,,284.814,0.786,36.751,322.351,131
GM0153,2024,Enschede,Overijssel,142.71,52.220789,6.877772,161738,1149.0,192,1,0,,,,,,,,284.814,0.786,36.751,322.351,131
GM0158,2015,Haaksbergen,Overijssel,105.53,52.155517,6.755874,24359,232.0,0,0,0,,,,,,,,186.018,0.305,2.145,188.469,2
GM0158,2016,Haaksbergen,Overijssel,105.53,52.155517,6.755874,24359,232.0,0,0,0,,,,,,,,186.018,0.305,2.145,188.469,2
GM0158,2017,Haaksbergen,Overijssel,105.53,52.155517,6.755874,24359,232.0,0,0,0,,,,,,,,186.018,0.305,2.145,188.469,2
GM0158,2018,Haaksbergen,Overijssel,105.53,52.155517,6.755874,24359,232.0,0,0,0,,,,,,,,186.018,0.305,2.145,188.469,2
GM0158,2019,Haaksbergen,Overijssel,105.53,52.155517,6.755874,24359,232.0,0,0,0,,,,,,,,186.018,0.305,2.145,188.469,2
GM0158,2020,Haaksbergen,Overijssel,105.53,52.155517,6.755874,24359,232.0,0,0,0,,,,,,,,186.018,0.305,2.145,188.469,2
GM0158,2021,Haaksbergen,Overijssel,105.53,52.155517,6.755874,24359,232.0,0,0,0,,,,,,,,186.018,0.305,2.145,188.469,2
GM0158,2022,Haaksbergen,Overijssel,105.53,52.155517,6.755874,24359,232.0,25,1,0,,,,,,,,186.018,0.305,2.145,188.469,2
GM0158,2023,Haaksbergen,Overijssel,105.53,52.155517,6.755874,24359,232.0,16,1,0,,,,,,,,186.018,0.305,2.145,188.469,2
GM0158,2024,Haaksbergen,Overijssel,105.53,52.155517,6.755874,24359,232.0,26,0,0,,,,,,,,186.018,0.305,2.145,188.469,2
GM0160,2015,Hardenberg,Overijssel,317.13,52.585623,6.574159,62932,202.0,0,0,0,10.48,5.88,14.78,81.09,,858.3,1854.5,473.003,0.0,16.814,489.816,97
GM0160,2016,Hardenberg,Overijssel,317.13,52.585623,6.574159,62932,202.0,0,0,0,10.22,5.77,14.54,82.93,,709.8,1799.7,473.003,0.0,16.814,489.816,97
GM0160,2017,Hardenberg,Overijssel,317.13,52.585623,6.574159,62932,202.0,0,0,0,10.63,6.05,14.89,81.21,,749.1,1667.3,473.003,0.0,16.814,489.816,97
GM0160,2018,Hardenberg,Overijssel,317.13,52.585623,6.574159,62932,202.0,0,0,0,11.3,5.93,16.24,76.17,,531.2,2147.0,473.003,0.0,16.814,489.816,97
GM0160,2019,Hardenberg,Overijssel,317.13,52.585623,6.574159,62932,202.0,0,0,0,11.02,5.85,15.75,79.36,,633.2,1934.1,473.003,0.0,16.814,489.816,97
GM0160,2020,Hardenberg,Overijssel,317.13,52.585623,6.574159,62932,202.0,0,0,0,11.28,6.15,15.93,78.77,,655.8,1935.4,473.003,0.0,16.814,489.816,97
GM0160,2021,Hardenberg,Overijssel,317.13,52.585623,6.574159,62932,202.0,0,0,0,10.09,5.63,14.32,82.52,,691.0,1717.2,473.003,0.0,16.814,489.816,97
GM0160,2022,Hardenberg,Overijssel,317.13,52.585623,6.574159,62932,202.0,35,0,0,11.38,6.03,16.23,76.56,,592.9,2178.8,473.003,0.0,16.814,489.816,97
GM0160,2023,Hardenberg,Overijssel,317.13,52.585623,6.574159,62932,202.0,44,1,0,11.48,7.01,15.69,80.33,,1102.2,1828.0,473.003,0.0,16.814,489.816,97
GM0160,2024,Hardenberg,Overijssel,317.13,52.585623,6.574159,62932,202.0,58,0,0,11.56,7.45,15.51,83.3,,980.6,1674.1,473.003,0.0,16.814,489.816,97
GM0163,2015,Hellendoorn,Overijssel,138.96,52.386375,6.450851,36264,263.0,0,0,0,,,,,,,,231.316,1.177,35.424,267.918,8
GM0163,2016,Hellendoorn,Overijssel,138.96,52.386375,6.450851,36264,263.0,0,0,0,,,,,,,,231.316,1.177,35.424,267.918,8
GM0163,2017,Hellendoorn,Overijssel,138.96,52.386375,6.450851,36264,263.0,0,0,0,,,,,,,,231.316,1.177,35.424,267.918,8
GM0163,2018,Hellendoorn,Overijssel,138.96,52.386375,6.450851,36264,263.0,0,0,0,,,,,,,,231.316,1.177,35.424,267.918,8
GM0163,2019,Hellendoorn,Overijssel,138.96,52.386375,6.450851,36264,263.0,0,0,0,,,,,,,,231.316,1.177,35.424,267.918,8
GM0163,2020,Hellendoorn,Overijssel,138.96,52.386375,6.450851,36264,263.0,0,0,0,,,,,,,,231.316,1.177,35.424,267.918,8
GM0163,2021,Hellendoorn,Overijssel,138.96,52.386375,6.450851,36264,263.0,0,0,0,,,,,,,,231.316,1.177,35.424,267.918,8
GM0163,2022,Hellendoorn,Overijssel,138.96,52.386375,6.450851,36264,263.0,46,1,0,,,,,,,,231.316,1.177,35.424,267.918,8
GM0163,2023,Hellendoorn,Overijssel,138.96,52.386375,6.450851,36264,263.0,36,2,0,,,,,,,,231.316,1.177,35.424,267.918,8
GM0163,2024,Hellendoorn,Overijssel,138.96,52.386375,6.450851,36264,263.0,33,1,0,,,,,,,,231.316,1.177,35.424,267.918,8
GM0164,2015,Hengelo (O.),Overijssel,61.83,52.254984,6.77825,83058,1365.0,0,0,0,,,,,,,,280.553,0.929,18.015,299.496,68
GM0164,2016,Hengelo (O.),Overijssel,61.83,52.254984,6.77825,83058,1365.0,0,0,0,,,,,,,,280.553,0.929,18.015,299.496,68
GM0164,2017,Hengelo (O.),Overijssel,61.83,52.254984,6.77825,83058,1365.0,0,0,0,,,,,,,,280.553,0.929,18.015,299.496,68
GM0164,2018,Hengelo (O.),Overijssel,61.83,52.254984,6.77825,83058,1365.0,0,0,0,,,,,,,,280.553,0.929,18.015,299.496,68
GM0164,2019,Hengelo (O.),Overijssel,61.83,52.254984,6.77825,83058,1365.0,0,0,0,,,,,,,,280.553,0.929,18.015,299.496,68
GM0164,2020,Hengelo (O.),Overijssel,61.83,52.254984,6.77825,83058,1365.0,0,0,0,,,,,,,,280.553,0.929,18.015,299.496,68
GM0164,2021,Hengelo (O.),Overijssel,61.83,52.254984,6.77825,83058,1365.0,0,0,0,,,,,,,,280.553,0.929,18.015,299.496,68
GM0164,2022,Hengelo (O.),Overijssel,61.83,52.254984,6.77825,83058,1365.0,0,0,0,,,,,,,,280.553,0.929,18.015,299.496,68
GM0164,2023,Hengelo (O.),Overijssel,61.83,52.254984,6.77825,83058,1365.0,0,0,0,,,,,,,,280.553,0.929,18.015,299.496,68
GM0164,2024,Hengelo (O.),Overijssel,61.83,52.254984,6.77825,83058,1365.0,0,0,0,,,,,,,,280.553,0.929,18.015,299.496,68
GM0166,2015,Kampen,Overijssel,150.01,52.555777,5.931039,56177,398.0,0,0,0,11.01,7.53,14.08,80.62,,748.3,1915.7,272.528,0.0,17.727,290.256,12
GM0166,2016,Kampen,Overijssel,150.01,52.555777,5.931039,56177,398.0,0,0,0,10.99,7.35,14.2,81.04,,749.1,1935.6,272.528,0.0,17.727,290.256,12
GM0166,2017,Kampen,Overijssel,150.01,52.555777,5.931039,56177,398.0,0,0,0,11.2,7.66,14.33,79.39,,902.8,1851.9,272.528,0.0,17.727,290.256,12
GM0166,2018,Kampen,Overijssel,150.01,52.555777,5.931039,56177,398.0,0,0,0,11.24,7.5,14.6,77.99,,639.7,2040.9,272.528,0.0,17.727,290.256,12
GM0166,2019,Kampen,Overijssel,150.01,52.555777,5.931039,56177,398.0,0,0,0,11.43,7.89,14.64,77.71,,853.7,1988.7,272.528,0.0,17.727,290.256,12
GM0166,2020,Kampen,Overijssel,150.01,52.555777,5.931039,56177,398.0,0,0,0,11.84,8.15,15.03,77.63,,903.7,2065.6,272.528,0.0,17.727,290.256,12
GM0166,2021,Kampen,Overijssel,150.01,52.555777,5.931039,56177,398.0,0,0,0,10.64,7.21,13.65,81.49,,937.8,1838.9,272.528,0.0,17.727,290.256,12
GM0166,2022,Kampen,Overijssel,150.01,52.555777,5.931039,56177,398.0,67,1,0,11.83,7.85,15.29,76.45,,751.1,2309.1,272.528,0.0,17.727,290.256,12
GM0166,2023,Kampen,Overijssel,150.01,52.555777,5.931039,56177,398.0,54,0,0,11.84,8.28,14.98,79.71,,1109.0,1932.4,272.528,0.0,17.727,290.256,12
GM0166,2024,Kampen,Overijssel,150.01,52.555777,5.931039,56177,398.0,76,1,0,11.96,8.59,15.01,80.26,,1052.9,1814.7,272.528,0.0,17.727,290.256,12
GM0168,2015,Losser,Overijssel,99.68,52.302814,7.002765,23376,237.0,0,0,0,,,,,,,,75.795,0.0,7.45,83.245,4
GM0168,2016,Losser,Overijssel,99.68,52.302814,7.002765,23376,237.0,0,0,0,,,,,,,,75.795,0.0,7.45,83.245,4
GM0168,2017,Losser,Overijssel,99.68,52.302814,7.002765,23376,237.0,0,0,0,,,,,,,,75.795,0.0,7.45,83.245,4
GM0168,2018,Losser,Overijssel,99.68,52.302814,7.002765,23376,237.0,0,0,0,,,,,,,,75.795,0.0,7.45,83.245,4
GM0168,2019,Losser,Overijssel,99.68,52.302814,7.002765,23376,237.0,0,0,0,,,,,,,,75.795,0.0,7.45,83.245,4
GM0168,2020,Losser,Overijssel,99.68,52.302814,7.002765,23376,237.0,0,0,0,,,,,,,,75.795,0.0,7.45,83.245,4
GM0168,2021,Losser,Overijssel,99.68,52.302814,7.002765,23376,237.0,0,0,0,,,,,,,,75.795,0.0,7.45,83.245,4
GM0168,2022,Losser,Overijssel,99.68,52.302814,7.002765,23376,237.0,26,1,0,,,,,,,,75.795,0.0,7.45,83.245,4
GM0168,2023,Losser,Overijssel,99.68,52.302814,7.002765,23376,237.0,25,0,0,,,,,,,,75.795,0.0,7.45,83.245,4
GM0168,2024,Losser,Overijssel,99.68,52.302814,7.002765,23376,237.0,35,1,0,,,,,,,,75.795,0.0,7.45,83.245,4
GM0171,2015,Noordoostpolder,Flevoland,466.03,52.712711,5.768089,50035,109.0,0,0,0,10.6,6.84,14.3,81.96,,885.0,1865.5,292.076,0.0,6.562,298.639,7
GM0171,2016,Noordoostpolder,Flevoland,466.03,52.712711,5.768089,50035,109.0,0,0,0,10.34,6.47,14.24,83.88,,725.5,1884.8,292.076,0.0,6.562,298.639,7
GM0171,2017,Noordoostpolder,Flevoland,466.03,52.712711,5.768089,50035,109.0,0,0,0,10.64,6.83,14.29,82.61,,890.8,1755.3,292.076,0.0,6.562,298.639,7
GM0171,2018,Noordoostpolder,Flevoland,466.03,52.712711,5.768089,50035,109.0,0,0,0,11.01,6.64,15.3,80.21,,621.9,2116.1,292.076,0.0,6.562,298.639,7
GM0171,2019,Noordoostpolder,Flevoland,466.03,52.712711,5.768089,50035,109.0,0,0,0,10.79,6.63,14.83,81.51,,756.2,1965.3,292.076,0.0,6.562,298.639,7
GM0171,2020,Noordoostpolder,Flevoland,466.03,52.712711,5.768089,50035,109.0,0,0,0,11.25,7.23,15.14,80.25,,770.9,1962.9,292.076,0.0,6.562,298.639,7
GM0171,2021,Noordoostpolder,Flevoland,466.03,52.712711,5.768089,50035,109.0,0,0,0,10.17,6.47,13.79,83.53,,726.0,1726.2,292.076,0.0,6.562,298.639,7
GM0171,2022,Noordoostpolder,Flevoland,466.03,52.712711,5.768089,50035,109.0,35,0,0,11.24,6.89,15.27,79.64,,690.3,2171.8,292.076,0.0,6.562,298.639,7
GM0171,2023,Noordoostpolder,Flevoland,466.03,52.712711,5.768089,50035,109.0,37,0,0,11.43,7.64,15.16,82.53,,967.5,1846.3,292.076,0.0,6.562,298.639,7
GM0171,2024,Noordoostpolder,Flevoland,466.03,52.712711,5.768089,50035,109.0,39,0,0,11.6,7.87,15.27,82.75,,897.3,1729.3,292.076,0.0,6.562,298.639,7
GM0173,2015,Oldenzaal,Overijssel,21.96,52.307708,6.911053,31794,1475.0,0,0,0,10.5,5.82,14.78,80.53,1017.31,877.0,1823.7,57.25,0.0,4.569,61.818,9
GM0173,2016,Oldenzaal,Overijssel,21.96,52.307708,6.911053,31794,1475.0,0,0,0,10.22,5.59,14.61,82.3,1016.13,716.0,1759.0,57.25,0.0,4.569,61.818,9
GM0173,2017,Oldenzaal,Overijssel,21.96,52.307708,6.911053,31794,1475.0,0,0,0,10.51,5.83,14.79,80.96,1016.01,853.5,1603.9,57.25,0.0,4.569,61.818,9
GM0173,2018,Oldenzaal,Overijssel,21.96,52.307708,6.911053,31794,1475.0,0,0,0,11.18,5.8,16.12,75.72,1015.48,610.2,2094.8,57.25,0.0,4.569,61.818,9
